,0
2020-07-22,58.43840217282246
2020-07-23,54.10335763800027
2020-07-24,49.03321101604934
2020-07-25,46.93175273620765
2020-07-26,46.85738024073594
2020-07-27,45.21508591288378
2020-07-28,49.04994077000251
2020-07-29,48.606072798130015
2020-07-30,43.22530802752042
2020-07-31,47.990150605468365
2020-08-01,50.29968660308667
2020-08-02,46.71208363843598
2020-08-03,48.68997638760382
2020-08-04,55.87321397534279
2020-08-05,55.65554723005683
2020-08-06,54.45097857598541
2020-08-07,46.23947142894243
2020-08-08,44.79923726785363
2020-08-09,49.0687558514195
2020-08-10,40.29830599922612
2020-08-11,42.75075797534082
2020-08-12,42.73604039093701
2020-08-13,50.98128887735638
2020-08-14,54.20335989241048
2020-08-15,53.17196915434752
2020-08-16,49.71079485560131
2020-08-17,52.82709775573272
2020-08-18,46.04039931801805
2020-08-19,48.13165364186218
2020-08-20,53.94056227156619
2020-08-21,56.14095348127231
2020-08-22,48.211345334970765
2020-08-23,51.12013831969785
2020-08-24,54.21673137251866
2020-08-25,49.75342882556305
2020-08-26,52.67898176699725
2020-08-27,45.84329286850162
2020-08-28,44.15170559820816
2020-08-29,45.61212762693199
2020-08-30,40.64073616282188
2020-08-31,40.96988878349562
2020-09-01,44.99317308759218
2020-09-02,42.46266295869317
2020-09-03,37.69882982760931
2020-09-04,49.93868111434567
2020-09-05,51.9812221358626
2020-09-06,56.31264909546553
2020-09-07,55.39794986108421
2020-09-08,46.87053776456721
2020-09-09,44.148007634410575
2020-09-10,37.19137733139149
2020-09-11,40.63359994463805
2020-09-12,37.07701359230191
2020-09-13,37.95715810237116
2020-09-14,41.707659307759855
2020-09-15,41.798573125000985
2020-09-16,47.41113736714111
2020-09-17,50.60974410370128
2020-09-18,50.19412977983808
2020-09-19,48.21870872855543
2020-09-20,44.55416518620894
2020-09-21,45.37142990869392
2020-09-22,44.88743670181727
2020-09-23,45.72273945478296
2020-09-24,50.80310065264789
2020-09-25,59.91554443987822
2020-09-26,55.85867203631702
2020-09-27,54.60344976345768
2020-09-28,51.21991399633329
2020-09-29,51.33305268022436
2020-09-30,51.51741475908567
2020-10-01,50.38784694384935
2020-10-02,48.43140341776864
2020-10-03,49.53780203352482
2020-10-04,50.11412954751917
2020-10-05,46.27273910679863
2020-10-06,50.86333195292247
2020-10-07,49.28858619672813
2020-10-08,48.67284704176766
2020-10-09,42.68984233077559
2020-10-10,39.96477748990973
2020-10-11,41.57467855328367
2020-10-12,50.667861948420345
2020-10-13,50.611790148004346
2020-10-14,46.299124680682766
2020-10-15,51.51015486786552
2020-10-16,60.90894478975889
2020-10-17,54.761989834317006
2020-10-18,50.743558254838646
2020-10-19,49.75246729999277
2020-10-20,52.93019180543042
2020-10-21,49.16993597872957
2020-10-22,46.314997144021405
2020-10-23,40.124634434764985
2020-10-24,41.02096332180566
2020-10-25,46.674137764072896
2020-10-26,45.39153269943764
2020-10-27,51.80778568523993
2020-10-28,60.649752512558905
2020-10-29,59.92951812814162
2020-10-30,58.068302206384
2020-10-31,61.28109973483302
2020-11-01,61.03594875156394
2020-11-02,64.35826571386895
2020-11-03,55.08249730825159
2020-11-04,61.27541824843559
2020-11-05,54.18585910936861
2020-11-06,56.84172154923143
2020-11-07,56.13974494850385
2020-11-08,57.90598128355114
2020-11-09,53.44010550242268
2020-11-10,42.879721281563256
2020-11-11,49.49996961388516
2020-11-12,46.51067176211798
2020-11-13,48.1136013372839
2020-11-14,53.55275255392164
2020-11-15,64.67406615450835
2020-11-16,68.30821159474993
2020-11-17,78.41528720756268
2020-11-18,69.11216905653421
2020-11-19,60.81419773088831
2020-11-20,59.68455454360897
2020-11-21,57.33466448406801
2020-11-22,55.12606773036461
2020-11-23,48.71405671373218
2020-11-24,54.831467993693884
2020-11-25,53.355503873069885
2020-11-26,59.68997824330634
2020-11-27,62.00648160246946
2020-11-28,63.52332345713684
2020-11-29,62.35524083887351
2020-11-30,65.72359464328238
2020-12-01,83.3040581957868
2020-12-02,83.92611315184453
2020-12-03,70.12240240226839
2020-12-04,76.95531347343247
2020-12-05,78.66963001027652
2020-12-06,67.06070607396492
2020-12-07,67.69404806790398
2020-12-08,76.23266319872792
2020-12-09,86.74375992439884
2020-12-10,85.54344745293521
2020-12-11,78.22583560125852
2020-12-12,83.90434296824121
2020-12-13,87.06962897849188
2020-12-14,83.44097332466905
2020-12-15,76.46767524860245
2020-12-16,72.71185977088437
2020-12-17,70.39487091162084
2020-12-18,62.53011405083318
2020-12-19,68.1382664053063
2020-12-20,58.78669872533446
2020-12-21,70.85995930383622
2020-12-22,65.48469593404646
2020-12-23,69.46402435367445
2020-12-24,57.0935323784118
2020-12-25,54.45200284613967
2020-12-26,47.95954980201324
2020-12-27,40.92126623768642
2020-12-28,45.57101583653174
2020-12-29,47.87567563214306
2020-12-30,46.98985076400246
2020-12-31,45.66632670544092
2021-01-01,45.6662869620587
2021-01-02,45.05512132644492
2021-01-03,47.796719885980615
2021-01-04,49.49465412157551
2021-01-05,49.66540637192119
2021-01-06,46.93421556172033
2021-01-07,52.60160633363565
2021-01-08,50.223161921126206
2021-01-09,58.12232201919648
2021-01-10,56.47495760074383
2021-01-11,56.63857261105033
2021-01-12,56.7188936383461
2021-01-13,51.67694252268552
2021-01-14,62.99288459011292
2021-01-15,72.27795604162867
2021-01-16,60.130016340841074
2021-01-17,67.24882681906946
2021-01-18,65.1146909307026
2021-01-19,56.79309689199913
2021-01-20,56.58352000204106
2021-01-21,60.857831710234656
2021-01-22,60.72263193148522
2021-01-23,56.46187646645616
2021-01-24,56.18269559982544
2021-01-25,59.40911032483434
2021-01-26,57.63692611510061
2021-01-27,57.9351338421628
2021-01-28,56.65479618109159
2021-01-29,50.367807436110965
2021-01-30,54.24705647337667
2021-01-31,52.11878688004966
2021-02-01,59.06773740313304
2021-02-02,55.67955807730141
2021-02-03,56.9727807132962
2021-02-04,45.92486694846148
2021-02-05,48.89812461052905
2021-02-06,47.76619254199889
2021-02-07,48.57789402691423
2021-02-08,48.110033954567456
2021-02-09,44.60282844936327
2021-02-10,39.24086265213536
2021-02-11,39.37462946993689
2021-02-12,30.17423036240444
2021-02-13,33.03295568143259
2021-02-14,33.27914730955193
2021-02-15,31.98592298891158
2021-02-16,37.9961987555108
2021-02-17,31.79205790380252
2021-02-18,32.40238230235413
2021-02-19,34.349208529775325
2021-02-20,37.00200902123356
2021-02-21,42.41078191419865
2021-02-22,43.687590775078775
2021-02-23,39.58109922407576
2021-02-24,38.71645226406876
2021-02-25,38.42285608385684
2021-02-26,45.72379694168277
2021-02-27,48.79918465902451
2021-02-28,48.38927665205856
2021-03-01,49.49107773472923
2021-03-02,47.50452012346686
2021-03-03,43.6133857541741
2021-03-04,45.98156522385639
2021-03-05,41.39656486739246
2021-03-06,35.03457266350866
2021-03-07,41.16851797925511
2021-03-08,40.22627445688016
2021-03-09,40.60684097357918
2021-03-10,44.606278307151406
2021-03-11,44.95359622785104
2021-03-12,39.33069758578105
2021-03-13,38.02385314525152
2021-03-14,46.43378296770326
2021-03-15,42.44381201267557
2021-03-16,44.39719154669473
2021-03-17,44.35511965994887
2021-03-18,42.62428994398189
2021-03-19,42.13030452015499
2021-03-20,39.706815022856574
2021-03-21,39.77570245859432
2021-03-22,43.12978396410663
2021-03-23,40.17463559217017
2021-03-24,43.81539038165777
2021-03-25,46.73776810341808
2021-03-26,45.75013200049768
2021-03-27,47.77764122555775
2021-03-28,51.12131493924825
2021-03-29,49.4320155863504
2021-03-30,47.33499278321729
2021-03-31,49.08395606178858
2021-04-01,50.01092432706562
2021-04-02,48.539740935269634
2021-04-03,58.5231001455237
2021-04-04,51.569862507927255
2021-04-05,56.99389147489714
2021-04-06,57.34400144443688
2021-04-07,58.203310999008885
2021-04-08,51.59081694445425
2021-04-09,47.099726472541
2021-04-10,44.837850996008925
2021-04-11,49.27434431532111
2021-04-12,44.30141588875054
2021-04-13,43.48503997376997
2021-04-14,42.180068568113775
2021-04-15,39.13655328701642
2021-04-16,41.00759924345409
2021-04-17,53.68252658408902
2021-04-18,54.11926442198146
2021-04-19,63.15075998742034
2021-04-20,48.32056789561416
2021-04-21,49.23648561375858
2021-04-22,52.27792493518696
2021-04-23,58.24448008838261
2021-04-24,68.87112351963913
2021-04-25,54.54235012631983
2021-04-26,51.85981540073036
2021-04-27,49.653661814116326
2021-04-28,48.57957562050114
2021-04-29,50.292111851832544
2021-04-30,57.153408088157335
2021-05-01,53.56384172918149
2021-05-02,58.22753149558163
2021-05-03,55.33009486721875
2021-05-04,41.849781342641805
2021-05-05,39.40655154412008
2021-05-06,40.91100322918943
2021-05-07,46.94034808856496
2021-05-08,47.69374102718729
2021-05-09,43.62480428659799
2021-05-10,49.19224975085425
2021-05-11,43.03837673495271
2021-05-12,47.87869787651937
2021-05-13,52.59481865468382
2021-05-14,65.37208464215604
2021-05-15,62.64313373975533
2021-05-16,53.658754977642566
2021-05-17,51.4462352293091
2021-05-18,54.14474662475135
2021-05-19,54.03447965746038
2021-05-20,50.20260223990611
2021-05-21,52.45620229672281
2021-05-22,50.15730680164276
2021-05-23,48.82777222623274
2021-05-24,46.92911086772568
2021-05-25,47.053278487847386
2021-05-26,51.09455628881163
2021-05-27,47.02516304014374
2021-05-28,50.61130095161216
2021-05-29,39.062593869932186
2021-05-30,39.556237911110046
2021-05-31,51.247270395774
2021-06-01,48.03881704616077
2021-06-02,44.0563239318502
2021-06-03,48.23290030207727
2021-06-04,47.87384122388072
2021-06-05,44.04254577767642
2021-06-06,60.795287376146646
2021-06-07,57.29562569350644
2021-06-08,50.82790457384833
2021-06-09,51.24896898461766
2021-06-10,52.357047333049
2021-06-11,54.71665816136371
2021-06-12,51.72974659252812
2021-06-13,53.71839889580136
2021-06-14,48.65709184671
2021-06-15,42.87858506849593
2021-06-16,41.379734073279046
2021-06-17,45.87739530001311
2021-06-18,44.69171801709145
2021-06-19,49.9809941667868
2021-06-20,55.12831962666074
2021-06-21,41.72088680146288
2021-06-22,37.7319017449048
2021-06-23,34.537971348581145
2021-06-24,39.28796239003457
2021-06-25,41.3029559804814
2021-06-26,45.23737794770468
2021-06-27,48.118598059258346
2021-06-28,51.485491643697166
2021-06-29,55.09544090635923
2021-06-30,59.4000469316191
2021-07-01,63.072703883526216
2021-07-02,62.85484473328806
2021-07-03,59.4743455654929
2021-07-04,64.48393109878901
2021-07-05,70.07148117953015
2021-07-06,61.49354343102852
2021-07-07,60.71701394453813
2021-07-08,71.12192855588718
2021-07-09,63.951945822442
2021-07-10,56.26667147055097
2021-07-11,51.165740920168666
2021-07-12,44.65295430522505
2021-07-13,39.14554902124027
2021-07-14,46.0492156548119
2021-07-15,38.93673644261297
2021-07-16,45.80053107145539
2021-07-17,46.43982681020653
2021-07-18,44.37477334967485
2021-07-19,45.80591715512368
2021-07-20,51.73508222352877
2021-07-21,52.18518557720919
2021-07-22,53.70145896502208
2021-07-23,56.93673791171986
2021-07-24,47.54637798297979
2021-07-25,48.50972373112537
2021-07-26,52.01878858764657
2021-07-27,49.74343416885456
2021-07-28,46.82796016454237
2021-07-29,45.73236239601546
2021-07-30,42.829437635625816
2021-07-31,40.97337353322436
2021-08-01,37.20430968657433
2021-08-02,34.110362301021944
2021-08-03,37.90582985717101
2021-08-04,42.00744034951408
2021-08-05,36.84093068109448
2021-08-06,42.84011747725974
2021-08-07,40.45979196846214
2021-08-08,39.85263526370861
2021-08-09,44.60323347668454
2021-08-10,43.86868955502709
2021-08-11,40.83719438663776
2021-08-12,40.679687688412926
2021-08-13,40.43635050710565
2021-08-14,40.66166047046572
2021-08-15,41.84590714564887
2021-08-16,45.55906432080936
2021-08-17,56.30357565366203
2021-08-18,57.21286039758237
2021-08-19,55.53187275126776
2021-08-20,70.03586965047029
2021-08-21,65.94720713989327
2021-08-22,59.43902533680839
2021-08-23,51.56923552054858
2021-08-24,52.826924124904615
2021-08-25,51.88548522380852
2021-08-26,51.56150299322592
2021-08-27,53.93624025510968
2021-08-28,57.33083284536053
2021-08-29,51.56982579219621
2021-08-30,59.73893765656643
2021-08-31,62.95235494941456
2021-09-01,61.11267394147936
2021-09-02,56.47228856985983
2021-09-03,57.15763444674394
2021-09-04,49.46691796742932
2021-09-05,59.93633030299848
2021-09-06,56.62626794006093
2021-09-07,58.06883347700449
2021-09-08,45.65009694124876
2021-09-09,42.82627200118754
2021-09-10,44.22052293645715
2021-09-11,42.76128622390948
2021-09-12,41.49879261204295
2021-09-13,38.20077735956073
2021-09-14,40.546527262654855
2021-09-15,40.99396499092639
2021-09-16,42.02085706958722
2021-09-17,40.83687418044596
2021-09-18,39.60326014624746
2021-09-19,34.902925943315374
2021-09-20,41.880875013077215
2021-09-21,37.64401706210728
2021-09-22,32.48997819620888
2021-09-23,41.57029825002374
2021-09-24,45.17022149796034
2021-09-25,46.43906823693012
2021-09-26,48.49896577616652
2021-09-27,51.736774992188536
2021-09-28,57.262774316211285
2021-09-29,51.51747492061583
2021-09-30,52.8321136459071
2021-10-01,55.1325680288789
2021-10-02,53.986719268120254
2021-10-03,56.11619937542625
2021-10-04,63.996391794467336
2021-10-05,63.26125145441751
2021-10-06,58.4805902151134
2021-10-07,50.54355672674329
2021-10-08,57.34547286871826
2021-10-09,59.91448481856207
2021-10-10,57.95342300388976
2021-10-11,60.7448451956073
2021-10-12,59.96801357620595
2021-10-13,53.07173095187259
2021-10-14,46.4575749633638
2021-10-15,55.57880954984559
2021-10-16,67.74631979112253
2021-10-17,58.333604748894906
2021-10-18,63.960453901993695
2021-10-19,60.81513123184234
2021-10-20,76.49152589165644
2021-10-21,78.87321930436565
2021-10-22,78.36611776254053
2021-10-23,77.64563001785069
2021-10-24,75.7403248680704
2021-10-25,64.66265204210123
2021-10-26,60.53813596254351
2021-10-27,67.44845761721075
2021-10-28,64.28202250806909
2021-10-29,68.6486923253906
2021-10-30,57.073795102752655
2021-10-31,50.42771599498208
2021-11-01,52.01719451767423
2021-11-02,46.556677364838194
2021-11-03,44.02285067306836
2021-11-04,49.61080705156349
2021-11-05,41.7599162863315
2021-11-06,42.23512107495678
2021-11-07,38.3402085524189
2021-11-08,38.88173062791268
2021-11-09,38.0338457213996
2021-11-10,46.43431108888896
2021-11-11,52.219724197039554
2021-11-12,48.02250273382042
2021-11-13,47.47088274225892
2021-11-14,42.95228813060643
2021-11-15,43.063622597773175
2021-11-16,44.65495139574366
2021-11-17,51.52861050354306
2021-11-18,40.42844061715932
2021-11-19,49.889621352630144
2021-11-20,51.9522017544607
2021-11-21,53.60292925910175
2021-11-22,54.75831304089831
2021-11-23,59.129565868993794
2021-11-24,61.26494644516743
2021-11-25,60.21514733435735
2021-11-26,51.00270739441424
2021-11-27,62.11332053843815
2021-11-28,58.21267425615522
2021-11-29,64.45356678176353
2021-11-30,57.7231935279637
2021-12-01,55.18753423273776
2021-12-02,46.46245633479407
2021-12-03,49.76539424562538
2021-12-04,52.63725659904497
2021-12-05,53.9060130195561
2021-12-06,53.45022233949798
2021-12-07,55.3636425660363
2021-12-08,61.07811067669285
2021-12-09,71.120576597106
2021-12-10,62.062951952311074
2021-12-11,65.06128725891745
2021-12-12,65.85627248228869
2021-12-13,67.11010754069957
2021-12-14,64.21840396982222
2021-12-15,63.67549074520763
2021-12-16,59.07405927689815
2021-12-17,48.99672969688798
2021-12-18,53.60163579611498
2021-12-19,47.57568435115636
2021-12-20,51.40412954194999
2021-12-21,44.90615564262425
2021-12-22,52.93577138075148
2021-12-23,43.22295731584438
2021-12-24,47.1464891603809
2021-12-25,40.90785851001161
2021-12-26,39.63441425017552
2021-12-27,46.30871489839476
2021-12-28,46.14918977705559
2021-12-29,41.73457318319846
2021-12-30,41.63854019457186
2021-12-31,46.37867155535537
2022-01-01,43.882749002942575
2022-01-02,49.71757818815223
2022-01-03,46.94914729516742
2022-01-04,45.40511807783778
2022-01-05,41.65249737670907
2022-01-06,37.31293365728859
2022-01-07,35.076907001375304
2022-01-08,36.96729953715139
2022-01-09,37.96563112983485
2022-01-10,39.45360280865065
2022-01-11,40.88646606273967
2022-01-12,46.56203733984265
2022-01-13,51.540518824223945
2022-01-14,54.80339761855589
2022-01-15,47.568412129340885
2022-01-16,44.50938915624698
2022-01-17,42.92305123501078
2022-01-18,44.53073134193461
2022-01-19,33.5781358329536
2022-01-20,41.53942204506091
2022-01-21,42.9474248494744
2022-01-22,44.1146505802152
2022-01-23,44.22893145897609
2022-01-24,45.91408615832332
2022-01-25,40.56652725290389
2022-01-26,39.68726730208533
2022-01-27,37.0835600805617
2022-01-28,37.15965889141006
2022-01-29,40.17148831775033
2022-01-30,37.90582390743486
2022-01-31,44.01297779705158
2022-02-01,46.86261107661174
2022-02-02,42.701034864046655
2022-02-03,41.87521787486956
2022-02-04,47.58912811651312
2022-02-05,51.77811862601541
2022-02-06,47.869680737968125
2022-02-07,54.18891350966978
2022-02-08,55.674843734720014
2022-02-09,49.892137570294594
2022-02-10,53.42865774874171
2022-02-11,57.3580573896447
2022-02-12,64.9144330461394
2022-02-13,73.09328100315491
2022-02-14,71.25003161532251
2022-02-15,63.06791516503631
2022-02-16,59.6211990593352
2022-02-17,55.09266438147281
2022-02-18,66.05016690891648
2022-02-19,63.57781319943678
2022-02-20,52.94174207409923
2022-02-21,50.60800926296686
2022-02-22,45.868863517761824
2022-02-23,38.50985085859005
2022-02-24,40.60872743648485
2022-02-25,40.01845225831706
2022-02-26,43.63034607131839
2022-02-27,43.52342609990362
2022-02-28,42.32527231170789
2022-03-01,40.300877728801495
2022-03-02,39.79678127576455
2022-03-03,39.84916701569699
2022-03-04,45.98280800450172
2022-03-05,51.12722269814657
2022-03-06,51.94953526869903
2022-03-07,50.26914614612505
2022-03-08,45.75581406908612
2022-03-09,52.526751473881085
2022-03-10,45.44537599348352
2022-03-11,42.276255486105214
2022-03-12,43.17205925739547
2022-03-13,40.05601343001885
2022-03-14,45.07150241971484
2022-03-15,42.15809061005098
2022-03-16,37.88154753844392
2022-03-17,40.40056580649241
2022-03-18,46.974805871832565
2022-03-19,47.51933895712493
2022-03-20,48.86958350725032
2022-03-21,54.258792239076655
2022-03-22,52.7893712035316
2022-03-23,60.78225170815397
2022-03-24,50.97704482841382
2022-03-25,50.3239479348634
2022-03-26,44.87609176678602
2022-03-27,44.75154181711825
2022-03-28,47.58572122528834
2022-03-29,44.25259362697845
2022-03-30,49.823272152180834
2022-03-31,44.76976348499644
2022-04-01,42.7417780670134
2022-04-02,46.465698949222514
2022-04-03,44.42864528277492
2022-04-04,55.25397849368085
2022-04-05,53.70402390334774
2022-04-06,57.59811832248569
2022-04-07,66.67026159154028
2022-04-08,63.97825746513727
2022-04-09,63.631195368110106
2022-04-10,68.24395007343378
2022-04-11,61.62414932764007
2022-04-12,58.06609534959573
2022-04-13,50.07338403207875
2022-04-14,49.07610429989196
2022-04-15,42.09123751779639
2022-04-16,46.94606722142687
2022-04-17,49.29915915235595
2022-04-18,50.438698952251805
2022-04-19,54.48751503763399
2022-04-20,50.616134059693486
2022-04-21,48.61236247038067
2022-04-22,47.12248611961474
2022-04-23,51.12110038898137
2022-04-24,48.92780393472004
2022-04-25,59.237303092387606
2022-04-26,48.94604677122385
2022-04-27,45.54004158756422
2022-04-28,58.268874079262986
2022-04-29,55.12259462133885
2022-04-30,54.78724211245123
2022-05-01,53.66068834268194
2022-05-02,56.753361914054445
2022-05-03,48.58652213823834
2022-05-04,53.52366861828478
2022-05-05,46.42576628428308
2022-05-06,40.6754020196578
2022-05-07,39.80695958519229
2022-05-08,45.10384124774689
2022-05-09,39.1451240378185
2022-05-10,40.33475704328525
2022-05-11,44.88578211684967
2022-05-12,44.50062019513903
2022-05-13,44.18199135668437
2022-05-14,41.44175149656919
2022-05-15,37.83506914760319
2022-05-16,36.50824404607773
2022-05-17,38.44639066107975
2022-05-18,41.68575365627591
2022-05-19,40.7249491820026
2022-05-20,41.38453587106795
2022-05-21,42.10685025361875
2022-05-22,44.65137805187639
2022-05-23,42.76544316492398
2022-05-24,44.5184188692586
2022-05-25,41.889555460585306
2022-05-26,47.724523763535736
2022-05-27,35.92082126528218
2022-05-28,40.8184118883698
2022-05-29,39.91807662885133
2022-05-30,43.93593727710689
2022-05-31,43.87483477101214
2022-06-01,46.342186875648295
2022-06-02,47.70526644937974
2022-06-03,39.00917457947119
2022-06-04,38.90617261630549
2022-06-05,47.51415986223354
2022-06-06,50.14892991486066
2022-06-07,49.88931008972888
2022-06-08,52.03813607447165
2022-06-09,52.19931124301117
2022-06-10,47.32539214560039
2022-06-11,46.66651816154717
2022-06-12,48.7120863998744
2022-06-13,47.901662355835214
2022-06-14,55.74142474578009
2022-06-15,50.49377198580763
2022-06-16,54.43438597734465
2022-06-17,58.324564092682905
2022-06-18,73.76123439853885
2022-06-19,79.21075331712342
2022-06-20,84.49057688953035
2022-06-21,67.90575221309577
2022-06-22,67.62193636411308
2022-06-23,66.94480322545212
2022-06-24,71.85248853784191
2022-06-25,71.55754145880776
2022-06-26,79.02445647405511
2022-06-27,71.30092324077584
2022-06-28,74.440637664128
2022-06-29,79.71096977101485
2022-06-30,72.42321850014599
2022-07-01,79.98563848922802
2022-07-02,76.65570265489991
2022-07-03,60.163711166891446
2022-07-04,55.75903831007507
2022-07-05,50.292695888002925
2022-07-06,58.61909039741951
2022-07-07,56.69005690659
2022-07-08,48.547913990323416
2022-07-09,47.50754078231275
2022-07-10,48.83555797411805
2022-07-11,49.83645594498567
2022-07-12,45.515034891016256
2022-07-13,35.03564898306007
2022-07-14,37.44274244529012
2022-07-15,35.19307671680897
2022-07-16,35.0723054558372
2022-07-17,43.14094908716049
2022-07-18,38.29475088400714
2022-07-19,48.18541815617605
2022-07-20,52.50795750389884
2022-07-21,61.78294588576153
2022-07-22,58.92649869567407
2022-07-23,64.17959698419952
2022-07-24,56.00311770601216
2022-07-25,52.624487699481456
2022-07-26,50.98422985851306
2022-07-27,50.54785679948616
2022-07-28,46.90954200944344
2022-07-29,47.16467984157841
2022-07-30,47.54517214995517
2022-07-31,55.44882681989404
2022-08-01,54.48604312351656
2022-08-02,53.95778728191807
2022-08-03,47.82702974791833
2022-08-04,36.74913395349136
2022-08-05,41.83804204943981
2022-08-06,41.388812762532055
2022-08-07,43.56486610185837
2022-08-08,40.838224723227086
2022-08-09,37.75111249545509
2022-08-10,33.69747214489745
2022-08-11,38.15439284803539
2022-08-12,44.077306925941336
2022-08-13,46.61610209937592
2022-08-14,42.38764604677349
2022-08-15,47.07061687270689
2022-08-16,43.73116593461141
2022-08-17,44.3583169370016
2022-08-18,44.7437512944257
2022-08-19,51.08602627774837
2022-08-20,51.84101883424882
2022-08-21,50.92270365906637
2022-08-22,51.951801788973576
2022-08-23,49.69368037969863
2022-08-24,51.81161636560844
2022-08-25,38.38703256223472
2022-08-26,36.44048208185795
2022-08-27,35.52229656521396
2022-08-28,33.814420882944965
2022-08-29,41.41163948412357
2022-08-30,41.65041218043069
2022-08-31,34.441805084024644
2022-09-01,39.29885437711935
2022-09-02,44.96200212064518
2022-09-03,50.22371189885529
2022-09-04,59.0627736486226
2022-09-05,54.11158945119546
2022-09-06,59.217128150978496
2022-09-07,53.5151954694732
2022-09-08,57.69113774456223
2022-09-09,53.67059248796654
2022-09-10,59.955405681069706
2022-09-11,70.21421308713302
2022-09-12,74.2416511653249
2022-09-13,70.47271035224516
2022-09-14,55.382271213665945
2022-09-15,57.69541860991875
2022-09-16,55.73263358772652
2022-09-17,51.15557466762736
2022-09-18,49.113049353098056
2022-09-19,56.29971089935435
2022-09-20,63.51416775847796
2022-09-21,64.26531464680333
2022-09-22,61.71176809067843
2022-09-23,61.44528820404679
2022-09-24,55.813751910663946
2022-09-25,58.63470701200345
2022-09-26,54.24497206691349
2022-09-27,55.75546023716401
2022-09-28,53.86404023800018
2022-09-29,64.69078346766472
2022-09-30,59.09330920870176
2022-10-01,49.960400293388666
2022-10-02,48.17334353476374
2022-10-03,53.841921731824
2022-10-04,46.93038252552817
2022-10-05,43.27243570318053
2022-10-06,37.15221962357821
2022-10-07,42.72998922930627
2022-10-08,39.00465518516659
2022-10-09,34.93907257754441
2022-10-10,32.57785622349733
2022-10-11,29.65874849849584
2022-10-12,33.27561663459284
2022-10-13,35.79518384284469
2022-10-14,35.97427134014374
2022-10-15,37.15513120896736
2022-10-16,34.5836419844474
2022-10-17,40.791727477607694
2022-10-18,34.9647656223473
2022-10-19,38.49456695575432
2022-10-20,36.71736294603463
2022-10-21,34.261754148136646
2022-10-22,36.24711160622808
2022-10-23,29.054463509757174
2022-10-24,29.15936934065137
2022-10-25,28.173330144133317
2022-10-26,33.67782175120804
2022-10-27,33.046087194144775
2022-10-28,32.049475674889635
2022-10-29,33.809841068478995
2022-10-30,29.154172477446128
2022-10-31,27.39088948516828
2022-11-01,36.982601672102135
2022-11-02,30.982513959093566
2022-11-03,34.45223240099101
2022-11-04,33.05355518984195
2022-11-05,34.39555872470641
2022-11-06,40.76604267743655
2022-11-07,45.42607390465761
2022-11-08,49.697792545505365
2022-11-09,48.79995340079705
2022-11-10,42.061855050997096
2022-11-11,42.38002737333487
2022-11-12,42.26317130988356
2022-11-13,44.49696412471687
2022-11-14,51.51046062205731
2022-11-15,55.909161045497456
2022-11-16,59.23796818592577
2022-11-17,59.70547267762735
2022-11-18,67.06441595222442
2022-11-19,76.0678150650601
2022-11-20,88.83609021217205
2022-11-21,80.84836788243624
2022-11-22,70.35046048619441
2022-11-23,69.52754636651103
2022-11-24,65.30326647771385
2022-11-25,65.6756588548135
2022-11-26,60.86314787222263
2022-11-27,61.907923279415336
2022-11-28,70.4431080579976
2022-11-29,59.72379172802067
2022-11-30,64.4506000382555
2022-12-01,58.39857053047452
2022-12-02,47.76344343680535
2022-12-03,48.633987607602656
2022-12-04,42.48512933263148
2022-12-05,47.28528130086192
2022-12-06,54.99345842730726
2022-12-07,50.10230107081885
2022-12-08,58.40891842322886
2022-12-09,51.742710678958105
2022-12-10,53.27926262450697
2022-12-11,53.67276880278423
2022-12-12,47.46822714967775
2022-12-13,43.95210304421797
2022-12-14,43.71566006461438
2022-12-15,43.09470842390108
2022-12-16,41.811766931312775
2022-12-17,44.61936349619892
2022-12-18,48.25676284122437
2022-12-19,49.61618647983314
2022-12-20,42.19977572101571
2022-12-21,46.03531683724407
2022-12-22,48.02122307462002
2022-12-23,42.53868850580478
2022-12-24,60.34521479169028
2022-12-25,58.857541056598464
2022-12-26,58.20145977299944
2022-12-27,56.80394267368568
2022-12-28,64.35214249419627
2022-12-29,58.32503606707265
2022-12-30,58.61551826730425
2022-12-31,60.88196182993824
2023-01-01,54.531891678110256
2023-01-02,58.4058029558102
2023-01-03,54.938196595568215
2023-01-04,48.191789507380726
2023-01-05,51.89833621584909
2023-01-06,43.93165658536935
2023-01-07,48.345413407648245
2023-01-08,43.0691176783681
2023-01-09,45.09110712146602
2023-01-10,46.798986479158536
2023-01-11,49.0928890517233
2023-01-12,48.545683247074194
2023-01-13,49.44605129656384
2023-01-14,52.98290265780938
2023-01-15,56.03103278053284
2023-01-16,54.76106043062868
2023-01-17,52.46789167661189
2023-01-18,46.18828432786418
2023-01-19,43.15958844024138
2023-01-20,53.82144163542522
2023-01-21,48.50102298821126
2023-01-22,48.19022470842516
2023-01-23,59.39116905833431
2023-01-24,56.56228864752679
2023-01-25,47.384422295169855
2023-01-26,49.56231094509722
2023-01-27,48.649896194638366
2023-01-28,44.68036899580079
2023-01-29,41.45637783286789
2023-01-30,44.06314263943447
2023-01-31,50.24784476547723
2023-02-01,48.77735836477383
2023-02-02,50.24511295175393
2023-02-03,47.70995419383242
2023-02-04,44.85906953975629
2023-02-05,47.491211201547415
2023-02-06,57.75373613639009
2023-02-07,56.42538192004408
2023-02-08,56.70205535779126
2023-02-09,56.41786112584587
